fetchWidth,decodeWidth,numFetchBufferEntries,numRobEntries,numRasEntries,numIntPhysRegisters,numFpPhysRegisters,numLdqEntries,numStqEntries,maxBrCount,mem_issueWidth,int_issueWidth,fp_issueWidth,DCacheParams_nWays,DCacheParams_nMSHRs,DCacheParams_nTLBEntries,ICacheParams_nWays,ICacheParams_nTLBEntries,ICacheParams_fetchBytes,latency,power
4 1 40 96 16 96 96 8 8 8 2 5 2 8 8 32 8 16 2,1.0937242464431272,0.06565
4 1 24 64 32 64 64 8 8 16 1 1 1 4 4 32 2 16 2,1.1294876632494064,0.05395
4 1 40 96 24 48 48 24 24 12 1 3 1 8 8 8 8 16 2,1.103729311704912,0.05895
8 1 24 128 32 96 96 16 16 16 2 4 2 2 4 8 4 32 4,1.105207091149484,0.08425
8 1 16 32 16 112 112 32 32 12 1 4 1 2 8 16 4 16 4,1.1113638493710911,0.07705000000000001
4 1 24 96 32 48 48 32 32 16 2 4 2 8 2 16 2 16 2,1.095255879474303,0.06605
8 1 16 32 16 48 48 32 32 12 2 2 2 4 4 8 8 16 4,1.1056617270474265,0.0764
4 1 35 32 16 64 64 16 16 12 1 3 1 4 8 16 4 32 2,1.1155949773545026,0.05445
4 1 40 64 24 96 96 32 32 12 2 2 2 8 8 8 2 8 2,1.0950541743616509,0.06715
8 2 32 96 24 112 112 32 32 12 2 5 2 2 8 32 4 8 4,1.0764188192277309,0.0922
4 2 40 32 16 112 112 24 24 20 1 5 1 4 4 8 4 16 2,1.0931477499359807,0.07314999999999999
8 2 16 128 16 96 96 32 32 16 1 5 1 4 2 32 4 16 4,1.0801164467673472,0.09075
8 2 16 128 32 112 112 8 8 12 2 5 2 2 8 32 4 16 4,1.098442545594816,0.0875
4 2 24 96 16 96 96 24 24 16 2 1 2 8 8 16 4 8 2,1.072470003803185,0.0748
8 2 16 32 24 112 112 32 32 12 1 3 1 2 8 16 2 16 4,1.1269926776483405,0.08174999999999999
4 2 32 128 24 48 48 16 16 12 1 3 1 2 8 8 8 8 2,1.1034234937271863,0.0615
4 2 40 130 16 64 64 16 16 12 2 3 2 8 2 8 2 32 2,1.0703283353009345,0.06814999999999999
4 2 16 128 16 64 64 8 8 8 2 1 2 4 2 32 2 32 2,1.1020006122530914,0.0576
4 2 16 130 16 80 80 8 8 12 1 5 1 4 8 8 2 8 2,1.097224529511847,0.06425
8 2 40 128 24 64 64 8 8 8 1 5 1 2 8 32 8 8 4,1.1041961106059488,0.0785
8 3 24 96 16 96 96 16 16 8 1 2 1 8 4 32 8 16 4,1.066423455207054,0.09015000000000001
4 3 24 96 32 64 64 24 24 12 2 5 2 4 2 8 2 32 2,1.0772165589640146,0.07335
8 3 24 96 24 64 64 32 32 16 2 3 2 2 8 16 2 8 4,1.0777931198974389,0.11149999999999999
8 3 24 96 24 80 80 24 24 8 2 4 2 2 8 8 2 32 4,1.0836941702220932,0.08705
